"sample","sampleid","otu","Kingdom","Phylum","Class","Order","Family","Genus","pctseqs"
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01395;seqs=27161;samples=649","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVb",0.00261613067891782
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01399;seqs=26984;samples=478","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00191424196018377
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01406;seqs=26655;samples=1112","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Massiliimalia",0.00114854517611026
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01553;seqs=21993;samples=417","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia",0.0032542113323124
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01608;seqs=20858;samples=802","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.000701888718734048
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01648;seqs=19603;samples=469","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.000893312914752425
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01689;seqs=18440;samples=301","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00453037263910158
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01739;seqs=17613;samples=471","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Phocea",0.00127616130678918
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01780;seqs=16980;samples=267","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.00178662582950485
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01987;seqs=13686;samples=219","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.00299897907095457
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV02056;seqs=12864;samples=244","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00874170495150587
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV02105;seqs=12391;samples=162","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.00229709035222052
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV02147;seqs=11951;samples=181","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flintibacter",0.000957120980091884
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV02215;seqs=11371;samples=230","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Bulleidia",0.0635528330781011
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV02231;seqs=11218;samples=413","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.0010847371107708
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV02242;seqs=11105;samples=323","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.000446656457376212
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV02342;seqs=10176;samples=431","Bacteria","Firmicutes","Clostridia","Clostridiales","Gracilibacteraceae","Lutispora",0.00229709035222052
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV02484;seqs=8834;samples=158","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00299897907095457
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV02500;seqs=8704;samples=531","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiracea_incertae_sedis",0.000446656457376212
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV03553;seqs=3863;samples=196","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ercella",0.000957120980091884
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV03810;seqs=3311;samples=476","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",6.38080653394589e-05
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV03947;seqs=3074;samples=57","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Dysosmobacter",0.000638080653394589
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV12863;seqs=226;samples=66","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.000255232261357836
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV20563;seqs=74;samples=6","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae Sedis XII","Guggenheimella",0.00229709035222052
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00009;seqs=13397954;samples=7232","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",0.250396951413147
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00016;seqs=6595834;samples=1355","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Dubosiella",0.370117497618292
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00028;seqs=4185089;samples=5268","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",0.0857415052397587
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00031;seqs=3696921;samples=4404","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto",0.0246109876151159
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00037;seqs=3027715;samples=2897","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia",0.0012702445220705
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00060;seqs=2192784;samples=2923","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto",0.026198793267704
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00110;seqs=1061393;samples=2599","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.013496348046999
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00124;seqs=884080;samples=699","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium XVIII",0.0201651317878692
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00136;seqs=797411;samples=4184","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Murimonas",0.00412829469672912
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00167;seqs=599254;samples=3797","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Acutalibacter",0.0131787869164814
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00197;seqs=523837;samples=1692","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00412829469672912
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00198;seqs=522395;samples=3981","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Lawsonibacter",0.0119085423944109
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00223;seqs=424742;samples=1993","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster",0.0012702445220705
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00240;seqs=390318;samples=2077","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerotignum",0.00619244204509368
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00253;seqs=356759;samples=1659","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella",0.0757383296284535
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00264;seqs=344386;samples=2563","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_incertae_sedis",0.00301683073991743
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00296;seqs=285206;samples=2034","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00142902508732931
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00306;seqs=274348;samples=1705","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00333439187043506
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00389;seqs=186446;samples=2607","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flintibacter",0.00523975865354081
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00397;seqs=183528;samples=1252","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.0158780565258812
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00400;seqs=182579;samples=2000","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.0012702445220705
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00404;seqs=178640;samples=1648","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.000952683391552874
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00422;seqs=169299;samples=1314","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00269926960939981
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00468;seqs=145372;samples=1782","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Murimonas",0.00428707526198793
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00523;seqs=122045;samples=774","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00206414734836456
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00672;seqs=87255;samples=3066","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cuneatibacter",0.00444585582724675
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00754;seqs=76661;samples=1102","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Ruminococcus2",0.00460463639250556
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00771;seqs=72943;samples=841","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella",0.00571610034931724
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00868;seqs=61160;samples=590","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00206414734836456
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00869;seqs=61002;samples=1026","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.0012702445220705
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00888;seqs=58993;samples=1905","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea",0.000635122261035249
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00905;seqs=57202;samples=723","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacillus",0.00190536678310575
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV00976;seqs=50368;samples=538","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flintibacter",0.00333439187043506
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV01008;seqs=47853;samples=1242","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia",0.002540489044141
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV01053;seqs=44215;samples=805","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea",0.00333439187043506
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV01107;seqs=41522;samples=669","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Mediterraneibacter",0.00238170847888218
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV01218;seqs=35606;samples=382","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiracea_incertae_sedis",0.00460463639250556
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV01288;seqs=31074;samples=425","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Dysosmobacter",0.000793902826294062
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV01548;seqs=22169;samples=535","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Clostridium IV",0.00333439187043506
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV01632;seqs=20201;samples=917","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Harryflintia",0.000793902826294062
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV01736;seqs=17638;samples=534","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00396951413147031
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV02342;seqs=10176;samples=431","Bacteria","Firmicutes","Clostridia","Clostridiales","Gracilibacteraceae","Lutispora",0.00333439187043506
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV04714;seqs=2107;samples=140","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Merdimonas",0.000635122261035249
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV07645;seqs=718;samples=31","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Coprobacillus",0.000317561130517625
"MMF.16S.334_E26.D12.M3","E26.D12.M3","ASV13066;seqs=218;samples=13","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.0012702445220705
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00004;seqs=21815605;samples=8834","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",0.0825481648150752
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00009;seqs=13397954;samples=7232","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",0.0831106736042751
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00014;seqs=7983205;samples=3858","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalicoccus",0.00105470397974968
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00016;seqs=6595834;samples=1355","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Dubosiella",0.228730136408381
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00025;seqs=4270004;samples=4212","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia",0.0198284348192941
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00028;seqs=4185089;samples=5268","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",0.063211925186331
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00031;seqs=3696921;samples=4404","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto",0.00260160315004922
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00037;seqs=3027715;samples=2897","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia",0.0878216847138237
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00049;seqs=2480224;samples=2946","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",0.122134720855013
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00060;seqs=2192784;samples=2923","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto",0.00274223034734918
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00064;seqs=2109558;samples=4429","Eukaryota","Plantae","Liliopsida","Poales","Poaceae","Zea",0.000843763183799747
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00081;seqs=1603554;samples=184","Bacteria","Cyanobacteria/Chloroplast","Chloroplast","Chloroplast","Chloroplast","Bacillariophyta",0.00196878076219941
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00100;seqs=1158729;samples=1818","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella",0.00914076782449726
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00110;seqs=1061393;samples=2599","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.0113908029812966
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00121;seqs=932269;samples=1309","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Pseudoclostridium",0.0293207706370412
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00124;seqs=884080;samples=699","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium XVIII",0.00428912951764871
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00128;seqs=865806;samples=5199","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0.00344536633384897
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00136;seqs=797411;samples=4184","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Murimonas",0.00260160315004922
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00165;seqs=614216;samples=2835","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacillus",0.000492195190549852
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00167;seqs=599254;samples=3797","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Acutalibacter",0.00105470397974968
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00173;seqs=583189;samples=2698","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00182815356489945
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00178;seqs=569339;samples=2360","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00393756152439882
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00184;seqs=552847;samples=2718","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Petroclostridium",0.0123751933623963
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00193;seqs=532431;samples=1427","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",0.0203206300098439
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00198;seqs=522395;samples=3981","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Lawsonibacter",0.00914076782449726
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00207;seqs=489168;samples=3737","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Schaedlerella",0.00175783996624947
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00215;seqs=451774;samples=2930","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus",0.00316411193924905
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00220;seqs=430331;samples=3674","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0.00210940795949937
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00223;seqs=424742;samples=1993","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster",0.00822669104204753
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00233;seqs=401458;samples=1610","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00541414709604838
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00238;seqs=392237;samples=1352","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Stomatobaculum",0.0340317817465898
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00239;seqs=391533;samples=4592","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flintibacter",0.00407818872169878
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00240;seqs=390318;samples=2077","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerotignum",0.00217972155814935
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00257;seqs=354426;samples=1815","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.000703135986499789
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00264;seqs=344386;samples=2563","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_incertae_sedis",0.00126564477569962
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00284;seqs=297046;samples=1975","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter",0.000914076782449726
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00296;seqs=285206;samples=2034","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00175783996624947
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00320;seqs=260051;samples=2726","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.0036563071297989
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00356;seqs=209579;samples=1949","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00203909436084939
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00381;seqs=188451;samples=3929","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Sporomusaceae","Anaerosinus",0.000773449585149768
"MMF.16S.334_E26.D12.M4","E26.D12.M4","ASV00393;seqs=184899;samples=2575","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Stomatobaculum",0.00140627197299958
